ID,Session_timestamp,Level_timestamp,Event_type,Event,Details,epoch_time,Ruleset,win_or_quit,goals,impasses,time_offset
101,0:31:37:783,0:0:8:883,change,update,baba:3:5:0,1643392952783.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:37:783,0:0:8:883,input,right,,1643392952783.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:38:616,0:0:9:716,change,update,baba:4:5:0,1643392953616.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,833
101,0:31:38:616,0:0:9:716,input,right,,1643392953616.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:39:350,0:0:10:450,change,update,baba:5:5:0,1643392954350.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,734
101,0:31:39:350,0:0:10:450,input,right,,1643392954350.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:39:616,0:0:10:716,change,update,baba:6:5:0,1643392954616.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,266
101,0:31:39:616,0:0:10:716,input,right,,1643392954616.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:39:783,0:0:10:883,change,update,baba:7:5:0,1643392954783.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
101,0:31:39:783,0:0:10:883,input,right,,1643392954783.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:39:950,0:0:11:050,change,update,baba:8:5:0,1643392954950.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
101,0:31:39:950,0:0:11:050,input,right,,1643392954950.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:40:116,0:0:11:216,change,update,baba:9:5:0,1643392955116.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,166
101,0:31:40:116,0:0:11:216,input,right,,1643392955116.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,0
101,0:31:40:500,0:0:11:600,input,right,,1643392955500.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,384
101,0:31:40:933,0:0:12:033,change,update,baba:9:5:2,1643392955933.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,433
101,0:31:40:933,0:0:12:033,change,update,baba:8:5:2,1643392955933.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:40:933,0:0:12:033,input,left,,1643392955933.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:46:133,0:0:17:233,change,update,baba:8:5:3,1643392961133.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,5200
101,0:31:46:133,0:0:17:233,change,update,baba:8:6:3,1643392961133.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:46:133,0:0:17:233,input,down,,1643392961133.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:52:550,0:0:23:650,change,update,baba:8:6:0,1643392967550.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,6417
101,0:31:52:550,0:0:23:650,change,update,baba:9:6:0,1643392967550.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:52:550,0:0:23:650,input,right,,1643392967550.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:53:533,0:0:24:633,change,update,baba:9:6:3,1643392968533.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,983
101,0:31:53:533,0:0:24:633,change,update,baba:9:7:3,1643392968533.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:53:533,0:0:24:633,input,down,,1643392968533.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:54:183,0:0:25:283,change,update,baba:9:7:2,1643392969183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,650
101,0:31:54:183,0:0:25:283,change,update,baba:8:7:2,1643392969183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:54:183,0:0:25:283,input,left,,1643392969183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:54:383,0:0:25:483,change,update,baba:8:7:0,1643392969383.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,200
101,0:31:54:383,0:0:25:483,change,update,baba:9:7:0,1643392969383.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,0
101,0:31:54:383,0:0:25:483,input,right,,1643392969383.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,0
101,0:31:54:800,0:0:25:900,input,right,,1643392969800.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,417
101,0:31:55:600,0:0:26:700,change,update,baba:9:7:2,1643392970600.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,800
101,0:31:55:600,0:0:26:700,change,update,baba:8:7:2,1643392970600.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:55:600,0:0:26:700,input,left,,1643392970600.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:56:100,0:0:27:200,change,update,baba:8:7:1,1643392971100.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,500
101,0:31:56:100,0:0:27:200,change,update,baba:8:6:1,1643392971100.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:56:100,0:0:27:200,input,up,,1643392971100.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:56:883,0:0:27:983,change,update,baba:8:5:1,1643392971883.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,783
101,0:31:56:883,0:0:27:983,input,up,,1643392971883.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:57:533,0:0:28:633,change,update,baba:8:5:2,1643392972533.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,650
101,0:31:57:533,0:0:28:633,change,update,baba:7:5:2,1643392972533.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:57:533,0:0:28:633,input,left,,1643392972533.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:57:700,0:0:28:800,change,update,baba:6:5:2,1643392972700.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
101,0:31:57:700,0:0:28:800,input,left,,1643392972700.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:57:866,0:0:28:966,change,update,baba:5:5:2,1643392972866.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,166
101,0:31:57:866,0:0:28:966,input,left,,1643392972866.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:59:550,0:0:30:650,change,update,baba:5:5:3,1643392974550.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,1684
101,0:31:59:550,0:0:30:650,change,update,text_flag:5:7:3,1643392974550.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:59:550,0:0:30:650,change,update,baba:5:6:3,1643392974550.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
101,0:31:59:550,0:0:30:650,event,rule_remove,5:6:flag is win ,1643392974550.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:31:59:550,0:0:30:650,input,down,,1643392974550.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:5:500,0:0:36:600,change,update,baba:5:6:2,1643392980500.0,"['baba is you ', 'wall is stop ']",,goal_0,,5950
101,0:32:5:500,0:0:36:600,change,update,baba:4:6:2,1643392980500.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:5:500,0:0:36:600,input,left,,1643392980500.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:6:183,0:0:37:283,change,update,baba:4:6:0,1643392981183.0,"['baba is you ', 'wall is stop ']",,goal_0,,683
101,0:32:6:183,0:0:37:283,change,update,baba:5:6:0,1643392981183.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:6:183,0:0:37:283,input,right,,1643392981183.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:6:700,0:0:37:800,change,update,baba:5:6:1,1643392981700.0,"['baba is you ', 'wall is stop ']",,goal_0,,517
101,0:32:6:700,0:0:37:800,change,update,baba:5:5:1,1643392981700.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:6:700,0:0:37:800,input,up,,1643392981700.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:6:950,0:0:38:050,change,update,baba:5:5:0,1643392981950.0,"['baba is you ', 'wall is stop ']",,goal_0,,250
101,0:32:6:950,0:0:38:050,change,update,baba:6:5:0,1643392981950.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:6:950,0:0:38:050,input,right,,1643392981950.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:7:116,0:0:38:216,change,update,baba:7:5:0,1643392982116.0,"['baba is you ', 'wall is stop ']",,goal_0,,166
101,0:32:7:116,0:0:38:216,input,right,,1643392982116.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:7:283,0:0:38:383,change,update,baba:8:5:0,1643392982283.0,"['baba is you ', 'wall is stop ']",,goal_0,,167
101,0:32:7:283,0:0:38:383,input,right,,1643392982283.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:7:450,0:0:38:550,change,update,baba:9:5:0,1643392982450.0,"['baba is you ', 'wall is stop ']",,goal_0,,167
101,0:32:7:450,0:0:38:550,input,right,,1643392982450.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:7:500,0:0:38:600,change,update,baba:9:5:3,1643392982500.0,"['baba is you ', 'wall is stop ']",,goal_0,,50
101,0:32:7:500,0:0:38:600,change,update,baba:9:6:3,1643392982500.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:7:500,0:0:38:600,input,down,,1643392982500.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:7:666,0:0:38:766,change,update,baba:9:7:3,1643392982666.0,"['baba is you ', 'wall is stop ']",,goal_0,,166
101,0:32:7:666,0:0:38:766,input,down,,1643392982666.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:7:850,0:0:38:950,change,update,baba:9:7:2,1643392982850.0,"['baba is you ', 'wall is stop ']",,goal_0,,184
101,0:32:7:850,0:0:38:950,change,update,baba:8:7:2,1643392982850.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:7:850,0:0:38:950,input,left,,1643392982850.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:8:133,0:0:39:233,change,update,baba:7:7:2,1643392983133.0,"['baba is you ', 'wall is stop ']",,goal_0,,283
101,0:32:8:133,0:0:39:233,input,left,,1643392983133.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:8:333,0:0:39:433,change,update,baba:6:7:2,1643392983333.0,"['baba is you ', 'wall is stop ']",,goal_0,,200
101,0:32:8:333,0:0:39:433,input,left,,1643392983333.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:8:750,0:0:39:850,change,update,baba:6:7:1,1643392983750.0,"['baba is you ', 'wall is stop ']",,goal_0,,417
101,0:32:8:750,0:0:39:850,change,update,text_is:6:5:1,1643392983750.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:8:750,0:0:39:850,change,update,baba:6:6:1,1643392983750.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:8:750,0:0:39:850,input,up,,1643392983750.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:8:933,0:0:40:033,change,update,text_is:6:4:1,1643392983933.0,"['baba is you ', 'wall is stop ']",,goal_0,,183
101,0:32:8:933,0:0:40:033,change,update,baba:6:5:1,1643392983933.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:8:933,0:0:40:033,input,up,,1643392983933.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:9:333,0:0:40:433,change,update,baba:6:5:2,1643392984333.0,"['baba is you ', 'wall is stop ']",,goal_0,,400
101,0:32:9:333,0:0:40:433,change,update,baba:5:5:2,1643392984333.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:9:333,0:0:40:433,input,left,,1643392984333.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:9:600,0:0:40:700,change,update,baba:5:5:1,1643392984600.0,"['baba is you ', 'wall is stop ']",,goal_0,,267
101,0:32:9:600,0:0:40:700,change,update,baba:5:4:1,1643392984600.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:9:600,0:0:40:700,input,up,,1643392984600.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:9:850,0:0:40:950,change,update,baba:5:4:0,1643392984850.0,"['baba is you ', 'wall is stop ']",,goal_0,,250
101,0:32:9:850,0:0:40:950,change,update,text_is:7:4:0,1643392984850.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:9:850,0:0:40:950,change,update,baba:6:4:0,1643392984850.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:9:850,0:0:40:950,input,right,,1643392984850.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:10:466,0:0:41:566,change,update,baba:6:4:3,1643392985466.0,"['baba is you ', 'wall is stop ']",,goal_0,,616
101,0:32:10:466,0:0:41:566,change,update,baba:6:5:3,1643392985466.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:10:466,0:0:41:566,input,down,,1643392985466.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:10:650,0:0:41:750,change,update,baba:6:6:3,1643392985650.0,"['baba is you ', 'wall is stop ']",,goal_0,,184
101,0:32:10:650,0:0:41:750,input,down,,1643392985650.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:11:033,0:0:42:133,change,update,baba:6:7:3,1643392986033.0,"['baba is you ', 'wall is stop ']",,goal_0,,383
101,0:32:11:033,0:0:42:133,input,down,,1643392986033.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:11:316,0:0:42:416,change,update,baba:6:7:0,1643392986316.0,"['baba is you ', 'wall is stop ']",,goal_0,,283
101,0:32:11:316,0:0:42:416,change,update,baba:7:7:0,1643392986316.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:11:316,0:0:42:416,input,right,,1643392986316.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:11:550,0:0:42:650,change,update,baba:7:7:1,1643392986550.0,"['baba is you ', 'wall is stop ']",,goal_0,,234
101,0:32:11:550,0:0:42:650,change,update,text_win:7:5:1,1643392986550.0,"['baba is you ', 'wall is stop ']",,goal_9,impasse_6,0
101,0:32:11:550,0:0:42:650,change,update,baba:7:6:1,1643392986550.0,"['baba is you ', 'wall is stop ']",,goal_9,,0
101,0:32:11:550,0:0:42:650,input,up,,1643392986550.0,"['baba is you ', 'wall is stop ']",,goal_9,,0
101,0:32:12:150,0:0:43:250,change,update,text_you:7:2:1,1643392987150.0,"['baba is you ', 'wall is stop ']",,goal_9,,600
101,0:32:12:150,0:0:43:250,change,update,text_is:7:3:1,1643392987150.0,"['baba is you ', 'wall is stop ']",,goal_9,,0
101,0:32:12:150,0:0:43:250,change,update,text_win:7:4:1,1643392987150.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:12:150,0:0:43:250,change,update,baba:7:5:1,1643392987150.0,"['baba is you ', 'wall is stop ']",,goal_0,,0
101,0:32:12:150,0:0:43:250,event,rule_remove,5:3:baba is you ,1643392987150.0,['wall is stop '],,goal_0,,0
101,0:32:12:150,0:0:43:250,event,no_you,,1643392987150.0,['wall is stop '],,goal_0,impasse_5,0
101,0:32:12:150,0:0:43:250,input,up,,1643392987150.0,['wall is stop '],,goal_0,,0
101,0:32:12:366,0:0:43:466,input,up,,1643392987366.0,['wall is stop '],,goal_0,,216
101,0:32:13:000,0:0:44:100,input,up,,1643392988000.0,['wall is stop '],,goal_0,,634
101,0:32:13:250,0:0:44:350,input,up,,1643392988250.0,['wall is stop '],,goal_0,,250
101,0:32:13:466,0:0:44:566,input,right,,1643392988466.0,['wall is stop '],,goal_0,,216
101,0:32:13:683,0:0:44:783,input,down,,1643392988683.0,['wall is stop '],,goal_0,,217
101,0:32:13:833,0:0:44:933,input,left,,1643392988833.0,['wall is stop '],,goal_0,,150
101,0:32:14:000,0:0:45:100,input,left,,1643392989000.0,['wall is stop '],,goal_0,,167
101,0:32:14:050,0:0:45:150,input,down,,1643392989050.0,['wall is stop '],,goal_0,,50
101,0:32:14:100,0:0:45:200,input,right,,1643392989100.0,['wall is stop '],,goal_0,,50
101,0:32:14:266,0:0:45:366,input,right,,1643392989266.0,['wall is stop '],,goal_0,,166
101,0:32:14:333,0:0:45:433,input,up,,1643392989333.0,['wall is stop '],,goal_0,,67
101,0:32:15:850,0:0:46:950,input,end,,1643392990850.0,,,goal_0,,1517
101,0:32:54:733,0:0:38:166,input,end,,1643393029733.0,,quit,goal_0,,38883
157,0:51:35:183,0:0:3:150,change,update,baba:3:5:0,1645637230183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:35:183,0:0:3:150,input,right,,1645637230183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:35:350,0:0:3:316,change,update,baba:4:5:0,1645637230350.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
157,0:51:35:350,0:0:3:316,input,right,,1645637230350.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:35:516,0:0:3:483,change,update,baba:5:5:0,1645637230516.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,166
157,0:51:35:516,0:0:3:483,input,right,,1645637230516.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:35:683,0:0:3:650,change,update,baba:6:5:0,1645637230683.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
157,0:51:35:683,0:0:3:650,input,right,,1645637230683.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:38:683,0:0:6:650,change,update,baba:7:5:0,1645637233683.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,3000
157,0:51:38:683,0:0:6:650,input,right,,1645637233683.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:38:850,0:0:6:816,change,update,baba:8:5:0,1645637233850.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
157,0:51:38:850,0:0:6:816,input,right,,1645637233850.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:39:016,0:0:6:983,change,update,baba:9:5:0,1645637234016.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,166
157,0:51:39:016,0:0:6:983,input,right,,1645637234016.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,0
157,0:51:39:183,0:0:7:150,input,right,,1645637234183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,impasse_1,167
157,0:51:39:350,0:0:7:316,change,update,baba:9:5:1,1645637234350.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
157,0:51:39:350,0:0:7:316,change,update,baba:9:4:1,1645637234350.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:39:350,0:0:7:316,input,up,,1645637234350.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:39:516,0:0:7:483,change,update,baba:9:3:1,1645637234516.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,166
157,0:51:39:516,0:0:7:483,input,up,,1645637234516.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:39:683,0:0:7:650,change,update,baba:9:2:1,1645637234683.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
157,0:51:39:683,0:0:7:650,input,up,,1645637234683.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:40:216,0:0:8:183,change,update,baba:9:2:2,1645637235216.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,533
157,0:51:40:216,0:0:8:183,change,update,baba:8:2:2,1645637235216.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:40:216,0:0:8:183,input,left,,1645637235216.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:40:383,0:0:8:350,change,update,baba:7:2:2,1645637235383.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,167
157,0:51:40:383,0:0:8:350,input,left,,1645637235383.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:43:183,0:0:11:150,change,update,baba:7:2:3,1645637238183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,2800
157,0:51:43:183,0:0:11:150,change,update,text_you:7:4:3,1645637238183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:43:183,0:0:11:150,change,update,baba:7:3:3,1645637238183.0,"['baba is you ', 'flag is win ', 'wall is stop ']",,goal_1,,0
157,0:51:43:183,0:0:11:150,event,rule_remove,5:3:baba is you ,1645637238183.0,"['flag is win ', 'wall is stop ']",,goal_0,,0
157,0:51:43:183,0:0:11:150,event,no_you,,1645637238183.0,"['flag is win ', 'wall is stop ']",,goal_0,impasse_5,0
157,0:51:43:183,0:0:11:150,input,down,,1645637238183.0,"['flag is win ', 'wall is stop ']",,goal_0,,0
157,0:51:43:883,0:0:11:850,input,left,,1645637238883.0,"['flag is win ', 'wall is stop ']",,goal_0,,700
157,0:51:44:933,0:0:12:900,input,undo,,1645637239933.0,"['flag is win ', 'wall is stop ']",,goal_0,,1050
157,0:51:44:933,0:0:12:900,revert,rule_add,5:3:baba is you ,1645637239933.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:45:083,0:0:13:050,input,undo,,1645637240083.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,150
157,0:51:46:083,0:0:14:050,change,update,baba:8:2:0,1645637241083.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,1000
157,0:51:46:083,0:0:14:050,change,update,baba:9:2:0,1645637241083.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:46:083,0:0:14:050,input,right,,1645637241083.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:46:316,0:0:14:283,change,update,baba:9:2:3,1645637241316.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,233
157,0:51:46:316,0:0:14:283,change,update,baba:9:3:3,1645637241316.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:46:316,0:0:14:283,input,down,,1645637241316.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:46:483,0:0:14:450,change,update,baba:9:4:3,1645637241483.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,167
157,0:51:46:483,0:0:14:450,input,down,,1645637241483.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:46:650,0:0:14:616,change,update,baba:9:5:3,1645637241650.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,167
157,0:51:46:650,0:0:14:616,input,down,,1645637241650.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:46:816,0:0:14:783,change,update,baba:9:6:3,1645637241816.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,166
157,0:51:46:816,0:0:14:783,input,down,,1645637241816.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:46:983,0:0:14:950,change,update,baba:9:7:3,1645637241983.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,167
157,0:51:46:983,0:0:14:950,input,down,,1645637241983.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:47:333,0:0:15:300,change,update,baba:9:7:2,1645637242333.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,350
157,0:51:47:333,0:0:15:300,change,update,baba:8:7:2,1645637242333.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:47:333,0:0:15:300,input,left,,1645637242333.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:47:500,0:0:15:466,change,update,baba:7:7:2,1645637242500.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,167
157,0:51:47:500,0:0:15:466,input,left,,1645637242500.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:47:666,0:0:15:633,change,update,baba:6:7:2,1645637242666.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,166
157,0:51:47:666,0:0:15:633,input,left,,1645637242666.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:48:083,0:0:16:050,change,update,baba:6:7:1,1645637243083.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,417
157,0:51:48:083,0:0:16:050,change,update,text_is:6:5:1,1645637243083.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:48:083,0:0:16:050,change,update,baba:6:6:1,1645637243083.0,"['flag is win ', 'wall is stop ', 'baba is you ']",,goal_1,,0
157,0:51:48:083,0:0:16:050,event,rule_remove,5:6:flag is win ,1645637243083.0,"['wall is stop ', 'baba is you ']",,goal_0,,0
157,0:51:48:083,0:0:16:050,input,up,,1645637243083.0,"['wall is stop ', 'baba is you ']",,goal_0,,0
157,0:51:48:916,0:0:16:883,input,undo,,1645637243916.0,"['wall is stop ', 'baba is you ']",,goal_0,,833
157,0:51:48:916,0:0:16:883,revert,rule_add,5:6:flag is win ,1645637243916.0,"['wall is stop ', 'baba is you ', 'flag is win ']",,goal_1,,0
157,0:51:49:350,0:0:17:316,change,update,baba:5:7:2,1645637244350.0,"['wall is stop ', 'baba is you ', 'flag is win ']",,goal_1,,434
157,0:51:49:350,0:0:17:316,input,left,,1645637244350.0,"['wall is stop ', 'baba is you ', 'flag is win ']",,goal_1,,0
157,0:51:49:633,0:0:17:600,change,update,baba:5:7:1,1645637244633.0,"['wall is stop ', 'baba is you ', 'flag is win ']",,goal_1,,283
157,0:51:49:633,0:0:17:600,change,update,text_flag:5:5:1,1645637244633.0,"['wall is stop ', 'baba is you ', 'flag is win ']",,goal_1,,0
157,0:51:49:633,0:0:17:600,change,update,baba:5:6:1,1645637244633.0,"['wall is stop ', 'baba is you ', 'flag is win ']",,goal_1,,0
157,0:51:49:633,0:0:17:600,event,rule_remove,5:6:flag is win ,1645637244633.0,"['wall is stop ', 'baba is you ']",,goal_0,,0
157,0:51:49:633,0:0:17:600,input,up,,1645637244633.0,"['wall is stop ', 'baba is you ']",,goal_0,,0
157,0:51:49:816,0:0:17:783,change,update,text_flag:5:4:1,1645637244816.0,"['wall is stop ', 'baba is you ']",,goal_0,,183
